EXAMIN_DE,EXAMIN_AREA_NM,EXAMIN_AREA_CD,EXAMIN_MRKT_NM,PRDLST_CD,PRDLST_DETAIL_NM,EXAMIN_MRKT_CD,DISTB_STEP,PRDLST_DETAIL_CD,GRAD_CD,PRDLST_NM,DISTB_STEP_SE,EXAMIN_AMT,BFRT_EXAMIN_AMT,STNDRD,GRAD,MONTH
2022-02-17,경북포항,3704,E-유통,248,일반,1,소비자가격,0,1,고춧가루,7,35800,35800,1KG,상(1등급),2022-02
2022-02-17,경북안동,3724,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,27960,27960,1KG,상(1등급),2022-02
2022-02-17,경남창원,3800,창원상남시장,248,일반,1,소비자가격,0,1,고춧가루,7,28800,28800,1KG,상(1등급),2022-02
2022-02-17,경남창원,3804,C-유통,248,일반,2,소비자가격,0,1,고춧가루,7,27960,27960,1KG,상(1등급),2022-02
2022-02-17,제주,3900,동문시장,248,일반,1,소비자가격,0,1,고춧가루,7,34900,34900,1KG,상(1등급),2022-02
2022-02-17,제주,3904,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,38400,38400,1KG,상(1등급),2022-02
2022-02-17,서울서부,1102,경동시장,248,일반,12,소비자가격,1,1,고춧가루,7,11200,11200,1KG,상(1등급),2022-02
2022-02-17,서울,1104,C-유통,248,일반,3,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,부산,2100,부전시장,248,일반,22,소비자가격,1,1,고춧가루,7,11000,11000,1KG,상(1등급),2022-02
2022-02-17,부산,2104,D-유통,248,일반,2,소비자가격,1,1,고춧가루,7,11920,11920,1KG,상(1등급),2022-02
2022-02-17,대구,2200,칠성시장,248,일반,24,소비자가격,1,1,고춧가루,7,11000,11000,1KG,상(1등급),2022-02
2022-02-17,대구,2204,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,인천,2300,현대시장,248,일반,36,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),2022-02
2022-02-17,광주,2401,양동시장,248,일반,21,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),2022-02
2022-02-17,광주,2404,C-유통,248,일반,3,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,대전,2501,역전시장,248,일반,12,소비자가격,1,1,고춧가루,7,13300,13300,1KG,상(1등급),2022-02
2022-02-17,대전,2504,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,대전,2504,E-유통,248,일반,2,소비자가격,1,1,고춧가루,7,14000,14000,1KG,상(1등급),2022-02
2022-02-17,울산,2600,신정시장,248,일반,1,소비자가격,1,1,고춧가루,7,13000,13000,1KG,상(1등급),2022-02
2022-02-17,세종,2701,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,경기수원,3100,수원지동시장,248,일반,1,소비자가격,1,1,고춧가루,7,14600,14600,1KG,상(1등급),2022-02
2022-02-17,강원춘천,3200,춘천중앙시장,248,일반,1,소비자가격,1,1,고춧가루,7,13300,13300,1KG,상(1등급),2022-02
2022-02-17,강원강릉,3214,중앙시장,248,일반,1,소비자가격,1,1,고춧가루,7,14400,14400,1KG,상(1등급),2022-02
2022-02-17,충북청주,3300,육거리시장,248,일반,1,소비자가격,1,1,고춧가루,7,12600,12600,1KG,상(1등급),2022-02
2022-02-17,전북전주,3500,전주남부시장,248,일반,1,소비자가격,1,1,고춧가루,7,10000,10000,1KG,상(1등급),2022-02
2022-02-17,전주,3504,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,전남순천,3604,역전시장,248,일반,2,소비자가격,1,1,고춧가루,7,11000,11000,1KG,상(1등급),2022-02
2022-02-17,경북포항,3700,죽도시장,248,일반,1,소비자가격,1,1,고춧가루,7,11100,11100,1KG,상(1등급),2022-02
2022-02-17,경북안동,3724,C-유통,248,일반,1,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,경남창원,3800,창원상남시장,248,일반,1,소비자가격,1,1,고춧가루,7,12300,12300,1KG,상(1등급),2022-02
2022-02-17,경남창원,3804,C-유통,248,일반,2,소비자가격,1,1,고춧가루,7,12800,12800,1KG,상(1등급),2022-02
2022-02-17,제주,3900,동문시장,248,일반,1,소비자가격,1,1,고춧가루,7,13300,13300,1KG,상(1등급),2022-02
2022-02-17,서울서부,1102,서울가락동도매시장,246,대파,11,도매가격,0,1,파,6,1600,1550,1KG,상(1등급),2022-02
2022-02-17,부산,2100,부산엄궁농수산도매,246,대파,42,도매가격,0,1,파,6,1600,1500,1KG,상(1등급),2022-02
2022-02-17,대구,2200,대구북부도매시장,246,대파,21,도매가격,0,1,파,6,1600,1600,1KG,상(1등급),2022-02
2022-02-17,대전,2501,대전오정농수산물도매,246,대파,13,도매가격,0,1,파,6,1580,1580,1KG,상(1등급),2022-02
2022-02-17,서울서부,1102,경동시장,246,대파,12,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-17,서울서부,1102,복조리시장,246,대파,13,소비자가격,0,1,파,7,2330,2500,1KG,상(1등급),2022-02
2022-02-17,서울,1104,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,3110,1KG,상(1등급),2022-02
2022-02-17,서울,1104,A-유통,246,대파,2,소비자가격,0,1,파,7,3480,3480,1KG,상(1등급),2022-02
2022-02-17,서울,1104,C-유통,246,대파,3,소비자가격,0,1,파,7,2580,2580,1KG,상(1등급),2022-02
2022-02-17,서울,1104,B-유통,246,대파,6,소비자가격,0,1,파,7,2030,2030,1KG,상(1등급),2022-02
2022-02-17,서울,1104,F-유통,246,대파,8,소비자가격,0,1,파,7,3110,3110,1KG,상(1등급),2022-02
2022-02-17,부산,2100,부전시장,246,대파,22,소비자가격,0,1,파,7,2000,2000,1KG,상(1등급),2022-02
2022-02-17,부산,2104,A-유통,246,대파,1,소비자가격,0,1,파,7,3520,3520,1KG,상(1등급),2022-02
2022-02-17,부산,2104,D-유통,246,대파,2,소비자가격,0,1,파,7,2670,2670,1KG,상(1등급),2022-02
2022-02-17,대구,2200,칠성시장,246,대파,24,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-17,대구,2204,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-17,대구,2204,A-유통,246,대파,3,소비자가격,0,1,파,7,3520,3600,1KG,상(1등급),2022-02
2022-02-17,인천,2300,현대시장,246,대파,36,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-17,인천,2304,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,3110,1KG,상(1등급),2022-02
2022-02-17,광주,2401,양동시장,246,대파,21,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-17,광주,2404,A-유통,246,대파,1,소비자가격,0,1,파,7,3520,3520,1KG,상(1등급),2022-02
2022-02-17,광주,2404,C-유통,246,대파,3,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-17,대전,2501,역전시장,246,대파,12,소비자가격,0,1,파,7,2080,2080,1KG,상(1등급),2022-02
2022-02-17,대전,2504,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-17,대전,2504,E-유통,246,대파,2,소비자가격,0,1,파,7,3110,3110,1KG,상(1등급),2022-02
2022-02-17,울산,2600,신정시장,246,대파,1,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-17,울산,2604,A-유통,246,대파,1,소비자가격,0,1,파,7,3520,3520,1KG,상(1등급),2022-02
2022-02-17,세종,2701,C-유통,246,대파,1,소비자가격,0,1,파,7,2580,2580,1KG,상(1등급),2022-02
2022-02-17,경기수원,3100,수원지동시장,246,대파,1,소비자가격,0,1,파,7,2130,2230,1KG,상(1등급),2022-02
2022-02-17,경기,3104,B-유통,246,대파,2,소비자가격,0,1,파,7,1640,1640,1KG,상(1등급),2022-02
2022-02-17,경기의정부,3124,A-유통,246,대파,1,소비자가격,0,1,파,7,3520,3520,1KG,상(1등급),2022-02
2022-02-17,강원춘천,3200,춘천중앙시장,246,대파,1,소비자가격,0,1,파,7,2160,2160,1KG,상(1등급),2022-02
2022-02-17,강원,3204,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,3110,1KG,상(1등급),2022-02
2022-02-17,강원강릉,3214,중앙시장,246,대파,1,소비자가격,0,1,파,7,2830,2830,1KG,상(1등급),2022-02
2022-02-17,강원강릉,3214,A-유통,246,대파,11,소비자가격,0,1,파,7,3320,3320,1KG,상(1등급),2022-02
2022-02-17,충북청주,3300,육거리시장,246,대파,1,소비자가격,0,1,파,7,2000,2000,1KG,상(1등급),2022-02
2022-02-17,청주,3304,B-유통,246,대파,1,소비자가격,0,1,파,7,1980,1980,1KG,상(1등급),2022-02
2022-02-17,전북전주,3500,전주남부시장,246,대파,1,소비자가격,0,1,파,7,2000,2000,1KG,상(1등급),2022-02
2022-02-17,전주,3504,C-유통,246,대파,1,소비자가격,0,1,파,7,2580,2580,1KG,상(1등급),2022-02
2022-02-17,전남순천,3604,A-유통,246,대파,1,소비자가격,0,1,파,7,3520,3520,1KG,상(1등급),2022-02
2022-02-17,전남순천,3604,역전시장,246,대파,2,소비자가격,0,1,파,7,2330,2330,1KG,상(1등급),2022-02
2022-02-17,경북포항,3700,죽도시장,246,대파,1,소비자가격,0,1,파,7,2000,2000,1KG,상(1등급),2022-02
2022-02-17,경북포항,3704,E-유통,246,대파,1,소비자가격,0,1,파,7,3110,3110,1KG,상(1등급),2022-02
2022-02-17,경북안동,3724,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-17,경남창원,3800,창원상남시장,246,대파,1,소비자가격,0,1,파,7,2000,2000,1KG,상(1등급),2022-02
2022-02-17,경남창원,3804,C-유통,246,대파,2,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-17,제주,3900,동문시장,246,대파,1,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2022-02
2022-02-17,제주,3904,C-유통,246,대파,1,소비자가격,0,1,파,7,3040,3040,1KG,상(1등급),2022-02
2022-02-17,서울서부,1102,서울가락동도매시장,246,대파,11,도매가격,0,2,파,6,1300,1250,1KG,중(2등급),2022-02
2022-02-17,부산,2100,부산엄궁농수산도매,246,대파,42,도매가격,0,2,파,6,1300,1200,1KG,중(2등급),2022-02
2022-02-17,대구,2200,대구북부도매시장,246,대파,21,도매가격,0,2,파,6,1200,1200,1KG,중(2등급),2022-02
2022-02-17,대전,2501,대전오정농수산물도매,246,대파,13,도매가격,0,2,파,6,1330,1330,1KG,중(2등급),2022-02
2022-02-17,서울서부,1102,경동시장,246,대파,12,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-17,서울서부,1102,복조리시장,246,대파,13,소비자가격,0,2,파,7,1830,2000,1KG,중(2등급),2022-02
2022-02-17,부산,2100,부전시장,246,대파,22,소비자가격,0,2,파,7,1800,1800,1KG,중(2등급),2022-02
2022-02-17,대구,2200,칠성시장,246,대파,24,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-17,인천,2300,현대시장,246,대파,36,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-17,광주,2401,양동시장,246,대파,21,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-17,대전,2501,역전시장,246,대파,12,소비자가격,0,2,파,7,1580,1580,1KG,중(2등급),2022-02
2022-02-17,울산,2600,신정시장,246,대파,1,소비자가격,0,2,파,7,2000,2000,1KG,중(2등급),2022-02
2022-02-17,경기수원,3100,수원지동시장,246,대파,1,소비자가격,0,2,파,7,1930,1930,1KG,중(2등급),2022-02
2022-02-17,강원춘천,3200,춘천중앙시장,246,대파,1,소비자가격,0,2,파,7,1660,1660,1KG,중(2등급),2022-02
2022-02-17,강원강릉,3214,중앙시장,246,대파,1,소비자가격,0,2,파,7,2330,2330,1KG,중(2등급),2022-02
2022-02-17,충북청주,3300,육거리시장,246,대파,1,소비자가격,0,2,파,7,1700,1700,1KG,중(2등급),2022-02
2022-02-17,서울서부,1102,경동시장,256,일반,12,소비자가격,0,1,파프리카,7,2000,2000,200G,상(1등급),2022-02
2022-02-17,서울서부,1102,복조리시장,256,일반,13,소비자가격,0,1,파프리카,7,2100,2100,200G,상(1등급),2022-02
2022-02-17,서울,1104,E-유통,256,일반,1,소비자가격,0,1,파프리카,7,1990,1590,200G,상(1등급),2022-02
2022-02-17,서울,1104,A-유통,256,일반,2,소비자가격,0,1,파프리카,7,2490,2490,200G,상(1등급),2022-02
